anime_id,name,genre,type,episodes,rating,members,user_rating,count
18829,Hello Kitty no Shiawase no Aoi Hotaru,Kids,OVA,1,6.0,100,1.67,3
18825,Hello Kitty no Shiawase no Tulip,Kids,Special,1,6.14,109,1.0,4
17951,Hello Kitty no Shirayuki-hime,"Fantasy, Kids",OVA,1,6.31,152,1.0,4
30263,Hello Kitty no Shirayuki-hime (OVA),"Fantasy, Kids",OVA,1,6.27,99,,0
22459,Hello Kitty no Shoukoujo,"Fantasy, Kids",OVA,1,6.47,94,-1.0,2
9770,Hello Kitty no Stump Village,"Fantasy, Kids",TV,26,5.67,210,5.0,6
18029,Hello Kitty no Suteki na Kyoudai,"Fantasy, Kids",OVA,1,6.94,123,3.75,4
22477,Hello Kitty no Tomatta Big Ben,"Fantasy, Kids",OVA,1,6.67,102,2.67,3
22445,Hello Kitty no Yappari Mama ga Suki,"Fantasy, Kids",OVA,1,6.64,96,2.67,3
22485,Hello Kitty no Yuki no Joou,"Fantasy, Kids",OVA,1,6.18,113,-1.0,2
22461,Hello Kitty no Yume Dorobou,"Fantasy, Kids",OVA,1,6.05,99,-1.0,2
22495,Hello Kitty no Yume no Oshiro no Ouji-sama,"Fantasy, Kids",OVA,1,6.21,90,4.0,2
18033,Hello Kitty no Yuubinya-san Arigatou,"Fantasy, Kids",OVA,1,6.23,109,1.67,3
25871,Hello Kitty to Issho,"Comedy, Kids, Slice of Life",OVA,16,6.04,100,-1.0,1
30064,Hello Kitty to Miyou: Aesop Monogatari,"Fantasy, Kids",OVA,4,5.25,65,,0
18827,Hello Kitty: Mahou no Mori no Ohimesama,"Fantasy, Kids, Magic",Movie,1,6.36,141,2.8,5
11521,Hello Kitty: Ringo no Mori no Fantasy,"Comedy, Fantasy, Kids",TV,13,5.84,201,4.88,8
22439,Hello Kitty: Ringo no Mori no Mystery,"Comedy, Kids, Mystery",TV,13,5.94,110,3.25,4
22441,Hello Kitty: Ringo no Mori to Parallel Town,"Comedy, Fantasy, Kids",TV,27,6.38,115,3.5,4
31585,Henkei Sakuhin Dai 2-ban,Dementia,Movie,1,2.69,92,,0
29181,Henna Ie!,"Kids, Music",Music,1,3.33,80,3.0,2
4417,Hennako-chan,Comedy,ONA,6,6.04,129,4.75,4
28353,Henteko na Volunteer,"Drama, Slice of Life",OVA,1,8.33,44,,0
16552,Heong-geuli Beseuteu 5,Sports,Movie,1,4.5,81,-1.0,1
30512,Hero Company,"Comedy, Seinen",OVA,2,5.21,519,1.0,3
11203,Hero Hero-kun,"Adventure, Comedy, Game, Kids",TV,104,6.33,101,1.5,2
18273,Heungnyongwanggwa Bihodongja,"Action, Adventure, Martial Arts, Shounen",Movie,1,3.8,98,-1.0,1
15479,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",TV,26,6.32,144,3.0,4
28563,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,"Drama, Kids",OVA,1,8.4,49,,0
23659,Hi no Tori: Hagoromo-hen,Drama,Movie,1,6.42,139,1.0,3
23675,Hi no Tori: Kizuna-hen,"Fantasy, Kids",Special,1,7.56,138,-1.0,1
32645,Hi no Tori: Reimei-hen,"Adventure, Drama, Fantasy, Historical",Movie,1,7.44,68,,0
26111,Hibike! Wadaiko,"Drama, Kids",OVA,1,6.78,307,1.33,3
26099,Hidamari no Ie,"Drama, Kids",OVA,1,7.0,65,1.0,2
2694,Hidamari no Ki,"Drama, Historical",TV,25,6.27,608,3.2,5
8967,Hidari no O&#039;Clock!!,Drama,OVA,2,6.59,124,-1.0,1
34222,Higanjima X,"Fantasy, Horror, Seinen, Vampire",ONA,12,5.14,160,,0
24089,High School Jingi,"Action, Comedy, Seinen",OVA,1,5.0,84,-1.0,1
9882,High School Mystery: Gakuen Nanafushigi,"Horror, Mystery",TV,41,7.14,344,3.5,4
32943,Hikari: Kariya wo Tsunagu Monogatari,Sports,Special,1,5.52,171,2.5,2
33217,Hikaru Genji: Paradise Ginga,"Music, Space",Music,1,4.4,74,3.0,1
33215,Hikaru Genji: Taiyou ga Ippai,"Adventure, Music",Music,1,3.73,59,3.0,1
33580,Hikaru no Gen-chan,"Historical, Kids, Music",Music,1,4.58,38,,0
31235,Hikawa Maru Monogatari,"Drama, Historical",Movie,1,7.3,259,-1.0,1
22327,Himalaya no Hikari no Oukoku,"Adventure, Fantasy",OVA,1,6.63,71,-1.0,1
26217,Himawari no You ni,"Drama, Kids",OVA,1,7.0,81,-1.0,1
7175,Himitsukessha Taka no Tsume Countdown,"Comedy, Parody, Super Power",TV,12,6.17,179,-1.0,2
30470,Himitsukessha Taka no Tsume DO,"Comedy, Parody, Super Power",TV,Unknown,6.2,96,,0
22821,Himitsukessha Taka no Tsume EX,"Comedy, Parody, Super Power",TV,38,6.7,105,-1.0,1
13207,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,"Comedy, Historical, Parody",TV,9,5.37,126,-1.0,2
32892,Himitsukessha Taka no Tsume GT,"Comedy, Parody, Super Power",ONA,Unknown,5.14,80,,0
18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",TV,38,7.0,112,-1.0,2
13431,Himitsukessha Taka no Tsume NEO,"Comedy, Parody, Super Power",TV,38,6.62,151,-1.0,2
8355,Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,"Comedy, Parody, Super Power",Movie,1,5.47,118,-1.0,2
8356,Himitsukessha Taka no Tsume The Movie 2: Watashi wo Aishita Kuro Oolong-Cha,"Comedy, Parody, Super Power",Movie,1,5.06,114,-1.0,2
8357,Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni,"Comedy, Parody, Super Power",Movie,1,5.27,122,-1.0,2
30753,Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko,"Comedy, Parody",OVA,1,6.4,54,-1.0,1
13499,Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo,"Adventure, Comedy, Parody, Space",Special,1,4.33,82,-1.0,2
13433,himitsukesshatakanotsume.jp,"Comedy, Parody, Super Power",ONA,78,6.1,101,-1.0,1
30752,himitsukesshatakanotsume.jp Specials,"Comedy, Parody",Special,2,6.0,47,,0
17405,Hino Hideshi Toukaidou Yotsuya Kaidan,Horror,OVA,1,6.17,213,-1.0,2
22985,Hipira-kun Special,"Comedy, Fantasy, Kids, Supernatural, Vampire",Special,1,4.78,178,-1.0,2
23303,Hiroshima e no Tabi,"Drama, Historical, Slice of Life",OVA,1,5.75,64,-1.0,1
7967,Hiroshima ni Ichiban Densha ga Hashitta,"Drama, Historical",Movie,1,7.07,282,5.0,3
26009,His Lipstick,"Comedy, Kids",ONA,1,5.31,60,2.5,2
23125,Histoire d&#039;Etty,"Kids, Slice of Life",Movie,1,6.5,68,-1.0,1
32665,Historical,"Adventure, Historical",ONA,Unknown,5.58,202,,0
30072,Hito no Kita Tooku Nagai Michi,Historical,Movie,1,4.92,78,7.0,1
34115,Hitori de Nayamanaide Issho ni Kangaeyou,Drama,Movie,1,4.22,29,,0
27375,Hitoribotchi,Drama,Movie,1,6.0,60,-1.0,1
26323,Hitotsu no Hana,"Drama, Historical, Kids",OVA,1,6.5,49,-1.0,1
21549,Hitotsuboshi-ke no Ultra Baasan,"Comedy, Slice of Life",TV,13,4.88,85,1.0,2
10509,Hoero! Bun Bun (Movie),Kids,Movie,1,6.28,120,3.0,3
32636,Hokori Inu no Hanashi,Kids,ONA,1,4.36,51,3.0,1
16828,Hokseong Robot Sseondeo A,"Action, Mecha, Shounen",Movie,1,3.5,83,-1.0,1
5207,Hokuro Kyoudai Full Throttle!!!!,Comedy,ONA,7,3.97,127,0.0,2
31511,Holiday,Comedy,Movie,1,6.56,37,4.0,1
29587,Home My Home,Kids,Movie,1,4.13,106,6.0,1
30134,Hong Gil Dong 2084,"Action, Adventure",Movie,1,5.0,55,,0
16556,Hong Kil-dong,"Adventure, Fantasy, Historical",Movie,1,5.08,81,-1.0,1
30058,Hong Ling Jin Xia,"Action, School",ONA,1,5.85,106,5.0,1
6150,Hong Xing Xiao Yong Shi,"Historical, Kids, Slice of Life",Movie,1,6.13,145,3.0,2
28263,Honto ni Atta Gakkou Kaidan,"Kids, Mystery, School, Supernatural",OVA,1,6.14,82,2.0,2
18309,Hopiwa Chadolbawi,"Action, Adventure, Historical, Shounen",Movie,1,4.85,76,-1.0,1
30161,Horoscope: Anata no Seiza,Music,Music,1,4.29,50,,0
5927,Hoshi Neko Fullhouse,"Comedy, Romance, Sci-Fi",OVA,4,6.18,178,-1.0,1
11213,Hoshi no Ko Poron,Sci-Fi,TV,260,6.76,117,0.33,3
23909,Hoshi no Yuuenchi,"Adventure, Kids, Sci-Fi",OVA,1,5.17,73,-1.0,2
8191,Hoshi Shinichi Short Short,"Comedy, Sci-Fi",TV,26,6.07,160,-1.0,1
8192,Hoshi Shinichi Short Short Special,"Comedy, Sci-Fi",Special,1,6.0,106,-1.0,1
29451,Hoshi Uranai Kirakira,"Kids, Music",Music,1,4.25,91,3.0,1
19073,Hoshigari Hime no Bouken,"Fantasy, Kids",OVA,1,5.64,60,-1.0,1
18747,Hotaru Kagayaku,"Drama, Kids",OVA,1,5.9,70,-1.0,1
30981,Hotaru no Mau Machi de,"Drama, Kids",OVA,1,6.17,43,7.0,1
33396,Hua Jiang Hu Zhi Bu Liang Ren,"Adventure, Drama, Historical, Martial Arts, Romance",ONA,54,8.0,59,,0
33305,Hua Jianghu Zhi Ling Zhu,"Action, Drama, Fantasy, Historical, Martial Arts",ONA,41,7.57,171,,0
30268,Huang Feihong Yong Chuang Tianxia,"Action, Martial Arts, Shounen",Movie,1,5.17,39,,0
19957,Huckleberry no Bouken (Movie),"Adventure, Drama, Historical",Movie,1,5.93,111,0.5,4
3414,Hula Kappa,Comedy,TV,78,6.09,168,-1.0,1
9950,Hulu Xiongdi,"Action, Super Power",TV,13,7.4,170,4.0,4
32831,Hungry to Win,"Action, Sports",ONA,1,4.43,97,4.5,2
16776,Hurdle,Drama,Movie,1,5.14,109,-1.0,1
19681,Hustle Punch,"Comedy, Fantasy, Kids",TV,26,6.63,157,-1.0,2
16824,Hwang-geum-ui Pal,"Shounen, Sports",Movie,1,4.17,68,-1.0,1
16808,Hwanggeum Cheolin,"Action, Adventure, Demons, Kids, Super Power",Movie,1,4.81,89,-1.0,1
16560,Hwanggeum Nalgae 1.2.3.,"Action, Mecha, Sci-Fi",Movie,1,4.52,99,-1.0,2
25091,Hyakubanme no Saru,"Historical, Kids",Movie,1,6.83,57,-1.0,1
19071,"Hyakumannen Attara, Dousuru?",Kids,OVA,1,5.0,61,-1.0,1
10238,Hybrid Deka,Comedy,Movie,1,5.0,94,-1.0,2
22887,Hyokkori Hyoutan Shima,"Adventure, Kids",Movie,1,6.4,59,-1.0,1
9781,Hyouga Senshi Gaislugger,"Action, Mecha, Sci-Fi",TV,20,6.37,155,1.5,2
29671,Hyoutan,Psychological,Movie,1,4.74,88,4.0,2
16007,Hyoutan Suzume,Fantasy,Movie,1,5.0,136,2.67,3
9902,Hyper ERT,Kids,TV,20,6.0,73,-1.0,1
31509,Ichi-gan Kuni,Kids,Movie,1,7.17,36,,0
28485,Ichiban Chikaku ni,"Drama, Slice of Life",OVA,1,6.0,45,-1.0,1
6060,Ichigatsu ni wa Christmas,Romance,OVA,1,5.93,247,4.33,3
9518,Ichigo Ichie: Kimi no Kotoba,Comedy,TV,13,6.9,274,0.75,4
3164,Ichigo Ichie: Koibana Tomobana,Comedy,TV,13,7.1,260,3.5,2
26309,Ichimai no Etegami,"Drama, Kids",OVA,1,5.0,56,-1.0,1
27853,Ichinen Ikkumi,"Kids, School",OVA,1,6.33,45,-1.0,1
31135,Idea ga Tsukamaranai.,Dementia,Movie,1,4.0,57,,0
32254,Ijigen Gattai Mojibakeru Z,"Game, Kids",ONA,1,5.35,59,,0
30938,Ijime Juuyon-sai no Message,Drama,OVA,1,5.5,38,,0
28483,Ijime wa Zettai Warui!,"Drama, School, Slice of Life",OVA,1,7.67,46,,0
26329,Ijimekko Ookami to Nana-chan,"Drama, Kids",OVA,1,8.0,66,-1.0,1
20079,Ijiwaru Baasan,"Comedy, Slice of Life",TV,39,7.33,87,-1.0,1
20081,Ijiwaru Baasan (1996),"Comedy, Slice of Life",TV,46,5.75,75,-1.0,1
29651,Ikedaya Soudou,"Drama, Historical, Samurai",Movie,1,3.85,81,3.5,2
21053,Ikemen Kyuugo-tai Nurse Angels,Comedy,TV,10,5.44,95,-1.0,1
19965,Ikinari Dagon,"Adventure, Fantasy",TV,12,5.63,72,-1.0,1
28487,Ikite Iru,"Adventure, Fantasy",OVA,1,5.75,42,,0
29814,Ikiteirutte Subarashii!,Kids,Movie,1,4.42,78,3.5,2
26227,"Ikitemasu, 15-sai.","Drama, Kids",OVA,1,6.33,53,-1.0,1
19947,Ikkyuu-san (1978),"Action, School, Sports",TV,26,7.23,167,1.33,3
21467,Ikkyuu-san to Yancha Hime,"Comedy, Historical, Kids",Movie,1,6.31,89,-1.0,1
21475,Ikkyuu-san: Haru Da! Yancha Hime,"Comedy, Historical, Kids",Movie,1,6.86,73,-1.0,1
23575,Ikkyuu-san: Ooabare Yancha-hime,"Comedy, Historical, Kids",Special,1,5.9,71,-1.0,1
3973,Ikuze! Gen-san,Comedy,ONA,24,6.24,125,1.33,3
34179,Ima no Watashi ni Dekiru Koto...,Sci-Fi,ONA,2,5.4,234,,0
24577,Imokawa Mukuzo: Chuugaeri no Maki,Comedy,Movie,1,6.17,79,-1.0,1
29926,Inaka Nezumi to Machi Nezumi,Kids,Movie,1,4.28,89,4.5,2
8786,Inakappe Taishou,"Comedy, Sports",TV,104,6.8,184,3.5,4
26299,Inamuranohi,"Drama, Historical, Kids",OVA,1,8.0,47,-1.0,1
34502,Inazma Delivery,"Action, Comedy, Sci-Fi",TV,10,6.47,32,,0
28235,Indie Anibox: Selma Danbaekjil Coffee,"Comedy, Drama, Romance, Samurai, Sci-Fi",Movie,1,7.22,109,-1.0,1
32227,Inemuri Buu-chan,Kids,Movie,1,4.11,53,3.0,1
16259,Inferious Wakusei Senshi Gaiden Condition Green,"Action, Sci-Fi",OVA,6,6.08,116,-1.0,1
26241,Inochi Kagayaku Akari,"Drama, Kids",OVA,1,5.71,48,-1.0,1
26297,Inori no Te,"Drama, Historical, Kids",OVA,1,7.0,46,-1.0,1
14211,Instant History,Historical,TV,312,6.68,155,4.33,3
24051,Interior,"Adventure, Comedy",ONA,1,5.06,94,2.5,2
29709,Introspection,Dementia,Movie,1,5.29,58,,0
24501,Inui-san!,"Comedy, Shoujo",OVA,Unknown,5.2,106,,0
10847,Inumarudashi,Comedy,TV,4,5.47,332,-1.0,3
25109,Inuyama Kamiko no Kireigoto ja Owaranai!,Slice of Life,ONA,2,4.8,107,1.0,2
6384,Ippon Bouchou Mantarou,"Action, Seinen",OVA,2,6.2,114,3.0,2
33387,Ippou Nippon Mukashibanashi,"Comedy, Fantasy",ONA,12,4.22,63,,0
11421,Iruka to Shounen,"Adventure, Kids",TV,13,5.04,118,-1.0,1
25305,Isewan Taifuu Monogatari,"Drama, Historical",Movie,1,7.4,99,-1.0,2
19583,Ishii Hisaichi no Dai Seikai,"Comedy, Parody",OVA,1,5.13,56,-1.0,1
28021,Ishii Hisaichi no Nanda Kanda Gekijou,"Comedy, Martial Arts, Sci-Fi, Space",OVA,2,8.0,62,-1.0,1
25473,Ishinomori Shoutarou no Rekishi Adventure,"Historical, Samurai",OVA,5,5.86,60,-1.0,1
32845,Ishitsubutsu Toriatsukaijo,"Drama, Music",Music,1,5.11,72,3.0,1
28427,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,"Comedy, Historical",ONA,Unknown,5.58,115,,0
31903,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015),"Comedy, Historical, Shounen",ONA,Unknown,6.0,197,,0
10760,Issunboushi,Drama,Movie,1,6.0,120,-1.0,2
23183,Itazura Post,Comedy,Movie,1,7.0,77,-1.0,1
20025,Itazura Tenshi Chippo-chan,"Comedy, Kids",TV,240,7.33,82,2.0,2
9496,Itoshi no Betty Mamonogatari,"Fantasy, Romance, Seinen",Movie,1,5.39,134,3.67,3
32107,Itoshi no Muco OVA,"Comedy, Slice of Life",OVA,1,5.84,154,-1.0,1
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,"Action, Drama, Seinen",OVA,1,6.73,100,-1.0,1
34121,Itsumo Kokoro ni Ho,"Music, Slice of Life",ONA,1,4.86,63,,0
28071,Itsumo Kokoro ni Taiyou wo!,"Comedy, Ecchi",TV,16,5.75,96,-1.0,2
26119,Iwata Kunchi no Obaachan,"Drama, Historical, Kids",OVA,1,6.33,52,-1.0,1
27561,J League wo 100-bai Tanoshiku Miru Houhou!!,"Comedy, Parody, Sports",Movie,1,4.17,60,-1.0,1
30954,Jakusansei Million Arthur,"Comedy, Fantasy",ONA,Unknown,6.61,372,,0
33779,Jakusansei Million Arthur Specials,"Comedy, Fantasy",Special,3,5.89,130,-1.0,2
29367,Jam the Housnail,"Adventure, Kids",TV,15,7.0,49,,0
18323,Jangdokdae,"Drama, Historical",Movie,1,4.36,60,-1.0,1
10247,Jankenman: Kaijuu Dai Kessen,"Comedy, Kids",OVA,1,6.31,80,-1.0,1
32252,Japonese,Comedy,Movie,1,6.67,35,,0
3947,Jarinko Chie (TV),"Comedy, Drama, Slice of Life",TV,64,7.11,323,4.75,4
24041,Jarujio Animal,"Adventure, Comedy, Parody",TV,10,8.33,57,-1.0,2
29928,Jataka Monogatari: Kiniro no Shika,Kids,Movie,1,4.52,79,3.5,2
16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",Movie,1,4.54,83,-1.0,1
29207,Jeremy no Ki,"Drama, Fantasy, Kids",OVA,1,6.13,45,,0
32707,Jewelpet: Attack Chance!?,"Comedy, Fantasy, Magic, Shoujo",ONA,Unknown,5.89,234,,0
23869,Ji no Nai Hagaki,Slice of Life,OVA,1,6.0,56,-1.0,1
29623,Jiaoao de Jiangjun,Drama,Movie,1,5.64,107,6.67,3
30764,Jibun no Mune ni te wo Atete,"Drama, Kids",OVA,1,4.88,47,5.0,1
30970,Jidou Bungaku Library,"Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",OVA,6,8.5,49,,0
28489,Jigoku Koushien,"Comedy, Horror, Shounen, Sports",OVA,1,5.14,69,,0
26331,Jigoku no Soubee,"Comedy, Demons, Drama, Kids",OVA,1,7.33,53,-1.0,1
32800,Jijii: Owari no Hajimari,Music,Music,1,4.28,66,2.0,1
29645,Jikan,Dementia,Movie,1,3.77,98,1.33,3
33886,Jikkyou Chuukei,"Dementia, Music",Music,1,4.31,52,,0
6701,Jim Button,"Adventure, Fantasy, Kids, Magic",TV,26,6.1,169,2.83,6
30761,Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni,"Fantasy, Kids",OVA,1,4.92,44,,0
10741,Jingi,"Adventure, Drama, Police",OVA,2,5.86,124,-1.0,2
33267,Jinxiu Shenzhou Zhi Qi You Ji,"Adventure, Fantasy",TV,Unknown,4.67,106,,0
17291,Jinzou Konchuu Kabutoborg VxV,"Action, Comedy, Fantasy, Game, Shounen",TV,52,6.94,188,5.0,3
33144,Jiok,"Drama, Fantasy, Horror",Movie,1,6.22,121,6.0,1
28565,Jishin da!! Mii-chan no Bousai Kunren,"Drama, Kids",OVA,1,7.5,43,,0
28549,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,"Drama, Kids",OVA,1,6.33,48,,0
32777,Jitensha-hen,Music,Music,1,3.53,67,2.0,1
28145,Johnny Cypher,"Action, Adventure, Sci-Fi",TV,130,6.86,74,-1.0,1
30157,Joki Joki Tailor,"Kids, Music",Music,1,4.06,72,3.0,1
20835,Joshikousei Nobunaga-chan!!,"Comedy, Ecchi, School",ONA,10,5.96,473,1.33,3
30392,Joukyou Monogatari,Slice of Life,Movie,1,5.4,110,3.0,1
29752,JU Chuuko Jidousha Hanbaishi x Peeping Life,"Comedy, Slice of Life",ONA,2,3.59,123,4.0,1
11857,Judo Sanka,"Shounen, Sports",TV,27,6.68,128,-1.0,1
19063,Judo-bu Monogatari,"School, Sports",OVA,2,5.88,82,-1.0,1
32092,Juicy Jungle,"Music, Sci-Fi",Music,1,3.56,63,3.0,1
10889,Jungle Kurobee,Comedy,TV,31,6.8,127,-1.0,1
18533,Jungle Taitei Leo: Hon-o-ji,"Adventure, Drama",Movie,1,6.77,190,1.33,6
17473,Jungle Wars,"Adventure, Kids",OVA,1,5.45,70,-1.0,1
19627,Junkers Come Here: Memories of You,"Drama, Slice of Life",OVA,1,5.73,162,4.25,4
9525,Junod,"Drama, Historical",Special,1,6.97,235,3.67,3
11767,Justeen,"Action, Mecha, Sci-Fi",OVA,1,5.36,508,3.67,3
29409,Juu-nin no Chiisa na Indian,Kids,Movie,1,3.5,103,6.0,1
21021,Juugo Shounen Hyouryuuki: Kaizokujima de! Daibouken,"Adventure, Fantasy, Kids, Sci-Fi",Movie,1,5.67,134,-1.0,2
6072,Juuippiki no Neko to Ahoudori,"Adventure, Fantasy, Kids",Movie,1,5.7,286,-1.0,3
27845,Juupiki no Kaeru,Kids,OVA,2,6.25,49,-1.0,1
31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,"Drama, Historical, Kids",OVA,1,6.33,39,,0
25057,Kaba Enchou no Doubutsuen Nikki,"Comedy, Drama, Kids",Special,1,5.67,50,-1.0,1
9606,Kaba no Potomasu,Kids,Movie,1,6.13,68,-1.0,1
33867,Kabi Usagi,Comedy,ONA,Unknown,6.4,47,,0
33870,Kabi Usagi: Game Center,Comedy,ONA,1,4.17,39,3.0,1
33869,Kabi Usagi: Hikouki,Comedy,ONA,1,3.92,38,3.0,1
33868,Kabi Usagi: Kaichuu,Comedy,ONA,1,4.17,36,3.0,1
32473,Kabocha no Oji-san,"Kids, Music",Music,1,4.75,38,,0
29748,Kabushiki Kaisha Zoo,"Comedy, Kids",TV,12,6.33,46,,0
33695,Kabushikigaisha Aokishouji,Comedy,Special,2,3.41,61,,0
30921,Kacchikenee!,Supernatural,Movie,1,6.28,855,7.33,3
10757,Kachikachi Yama,Drama,Movie,1,5.33,148,2.0,2
33134,Kachikachi Yama (1939),Fantasy,Movie,1,7.0,35,,0
33135,Kachikachi Yama (1940),Fantasy,Movie,1,6.5,45,,0
33136,Kachikachi Yama (1958),Fantasy,Movie,1,5.67,33,,0
30457,Kachikachi Yama no Shouboutai,Comedy,Movie,1,6.19,101,4.0,1
33133,Kachikachi Yama: Umi Yama-hen,Fantasy,Movie,1,5.5,56,,0
29746,Kaden Manzai John TV Show!,Comedy,TV,25,5.67,42,,0
31599,Kaette Kite yoo Toyama kara,Comedy,ONA,Unknown,4.17,51,,0
10965,Kagaku Bouken-tai Tansar 5,"Adventure, Mystery, Sci-Fi, Supernatural",TV,34,6.73,98,-1.0,1
29870,Kagami,Romance,Movie,1,4.49,119,4.5,2
18475,Kagayake! Yuujou no V Sign,Sports,OVA,1,5.67,79,-1.0,1
29677,Kage,"Drama, Historical",Movie,1,4.22,109,2.5,2
7856,Kage no Kodomo,Dementia,Movie,1,6.76,174,2.0,3
29529,Kagee Aesop Monogatari,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",TV,26,7.17,85,,0
10236,Kagee Grimm Douwa,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",TV,52,5.94,129,-1.0,2
29527,Kagee Mukashibanashi,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",TV,65,7.5,87,,0
33219,Kagerou Daze: In a Day&#039;s,"Comedy, Magic, Romance, Sci-Fi, Slice of Life, Supernatural",Movie,1,7.29,7178,,0
19497,Kagerouka-kun,"Fantasy, Kids",OVA,1,5.19,84,-1.0,1
23569,Kagirinaki Rakuen,Slice of Life,Movie,1,7.25,86,-1.0,1
33607,Kahei no Umi,Historical,Movie,1,9.33,44,,0
29381,Kai Douryoku,"Dementia, Sci-Fi",Movie,1,6.83,52,,0
29383,Kai Douryoku Real,"Dementia, Sci-Fi",Movie,1,5.5,54,,0
22975,Kaibutsu-kun: Demon no Ken,"Comedy, Horror, Kids, Shounen",Movie,1,5.88,93,-1.0,1
22977,Kaibutsu-kun: Kaibutsu Land e no Shoutai,"Comedy, Horror, Kids, Shounen",Movie,1,6.22,83,-1.0,1
30777,Kaijuu Sakaba Kanpai!,"Comedy, Supernatural",TV,13,4.9,262,1.5,2
32197,Kaijuu Sakaba Kanpai! Specials,Comedy,Special,13,4.6,48,,0
19087,Kaiketsu Tamagon,"Adventure, Comedy, Kids",TV,195,5.65,101,2.5,2
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,"Adventure, Comedy",Movie,1,5.81,167,-1.0,2
30313,Kaiketsu Zorori Movie: Uchuu no Yuusha-tachi,"Adventure, Comedy",Movie,1,5.0,102,-1.0,1
19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,"Adventure, Comedy, Kids",Movie,1,6.73,107,-1.0,1
5581,"Kaitei Daisensou: Ai no 20,000 Miles","Action, Adventure",Special,1,6.03,141,1.5,2
8899,Kaitei Shounen Marine,"Action, Adventure, Kids, Sci-Fi",TV,65,6.49,213,1.33,3
21551,Kaitei Toshi no Dekiru made,Sci-Fi,Movie,1,8.0,64,-1.0,1
28111,Kaitou Gary no Nihonjin Kouryakuhou!,Drama,OVA,1,5.54,62,-1.0,1
19053,Kaitou Jigoma Ongaku-hen,Music,Movie,1,4.75,88,-1.0,2
17403,Kaitou Lupin: 813 no Nazo,Mystery,Special,1,6.73,301,-1.0,3
19987,Kaitou Pride,"Adventure, Comedy, Kids",TV,105,6.75,71,-1.0,1
19505,Kaizoku Ouji,"Adventure, Shounen",TV,31,7.0,98,-1.0,1
29481,Kakinoki Mokkii,"Fantasy, Kids",Special,1,4.33,61,-1.0,1
30704,Kakko Kawaii Sengen! Specials,Comedy,Special,14,5.13,106,3.0,1
23613,Kakkun Cafe,"Comedy, Parody, Slice of Life",Movie,1,5.86,54,-1.0,1
34006,Kakuchou Shoujo-Kei Trinary,Mecha,ONA,Unknown,7.5,401,,0
31015,Kakusensou,"Drama, Historical, Kids",OVA,1,8.5,34,,0
30245,Kamaishi no &quot;Kiseki&quot;: Inochi wo Mamoru Tokubetsu Jugyou,Drama,Special,1,5.0,92,,0
29985,Kamen no Marionette-tachi,Dementia,Movie,1,6.75,61,,0
13769,Kamen no Ninja Akakage,"Action, Fantasy",TV,23,6.89,202,1.33,3
34292,Kamigami no Ki,"Action, Fantasy",TV,Unknown,4.33,76,,0
19993,Kaminari Boy Pikkaribee★,"Adventure, Comedy, Kids",TV,54,6.2,64,-1.0,1
13817,Kamiusagi Rope,"Comedy, Slice of Life",Movie,14,6.0,137,-1.0,1
30154,Kamiusagi Rope (ONA),"Comedy, Slice of Life",ONA,Unknown,6.0,49,,0
13819,Kamiusagi Rope 2,"Comedy, Slice of Life",Movie,12,5.41,100,-1.0,1
30149,Kamiusagi Rope 2 Specials,"Comedy, Slice of Life",Special,4,3.67,63,,0
30150,Kamiusagi Rope 3,"Comedy, Slice of Life",Movie,12,4.67,104,-1.0,1
13831,Kamiusagi Rope 3 (ONA),"Comedy, Slice of Life",ONA,3,5.76,94,-1.0,1
13823,Kamiusagi Rope Movie Episode 0,"Comedy, Slice of Life",ONA,1,4.92,102,1.0,2
30148,Kamiusagi Rope Specials,"Comedy, Slice of Life",Special,2,4.5,60,,0
